,Id,roberta_neg,roberta_neu,roberta_pos,Review,Stars,like,dislike,Label
289,290,0.0071162954,0.05117896,0.94170475,I have installed a lot if toilets in my life but this was the easiest install yet. Everything needed was in the box except water inlet line which I can understand why. Everyone has different hookups. Love the water saving features but will flush like no other. Very quick fill also.,5,1,0,Positive
290,291,0.08618656,0.34998623,0.5638272,I purchased this after reading several reviews. It would seem most review issues are with install or just a bad case of over expectation. It flushes quietly. I cleans the bowl thoroughly. And it uses VERY little water. This is a unit I will buying for my next bathroom project.,5,1,0,Positive
291,292,0.006882975,0.051828593,0.9412884,"We have only just installed this toilet, therefore I can not say how it will hold up over time, but the initail look is good and it when in easily. Overall I am happy with my purhase. I didn't spend much and I didn't get any extra's, but for a guest bathroom it's a good choice.",4,2,1,Positive
292,293,0.002113493,0.026941808,0.9709447,I have remodeled all my bathrooms and this is the 3rd toilet I have purchased. They are a little taller than the old ones were and makes it easier to use. They use a lot less waster but still have a powerful flush and have reduced my water bill! I would highly recommend this!,5,1,0,Positive
293,294,0.0072644935,0.05497284,0.9377627,This is the 4th American Standard Mainstream I have installed and am amazed at the fast installation & dependability of these toilets!! First install was 4 years ago & still no leaks or issues. Bonus: amount we have saved on water bill paid for the toilet within a few months!!,5,1,0,Positive
294,295,0.8187938,0.15254542,0.028660785,Installed per directions. Water supply would not shut off and continued pouring water into the bowl through the overflow tube. The flow valve was faulty and would not shut off. Thank goodness I had a tank repair kit in the house. This toilet came from the factory with all the tank internals installed. No quality control was performed. So I paid for a new toilet and had to replace the flow valve within 90 seconds of installation. This is the 2nd faulty toilet from Lowe's I've purchased in the last 6 months.,2,0,0,Negative
295,296,0.00719993,0.04323816,0.94956183,I had to replace 1 30 year old toilet so I did some research and found this inexpensive American Standard that had great reviews. It took me about 30 minutes to install and that includes unpacking it. It works so much better than the old one and it uses 1/2 the water. Bam!,5,1,0,Positive
296,297,0.043657377,0.21987064,0.73647195,"Flushes with minimal water usage. Much better than the one I replaced. The only reason it is getting a 4 instead of a 5 is it stands just a little taller than the one I replaced, but it's not so tall that it causes any issues for anyone other than my 2 year old niece.",4,1,0,Positive
297,298,0.44448626,0.3443213,0.2111924,I was disappointed with the amount of water in the tank and bowl. I didn't think it would flush very well. What used to clog the old toilet was flushed clean the first time. Amazing what less water will do when designed as this model was designed. I'm very pleased.,5,1,0,Negative
298,299,0.22050346,0.45183378,0.3276627,"I liked the look of this toilet, but feel the toilet seat should have been better quality and not too thrilled with the flush force, but so far the two toilets we purchased are doing the job. I would purchase again, but not for the main bathroom for guests.",4,2,1,Neutral
299,300,0.16750418,0.5886872,0.24380866,Included all parts necessary for installation except water hookup. Bowl came with internal parts installed and adjusted. Only took me a homeowner a couple of minutes to install. When flushing it is very quiet compared to the other toilets in the house.,4,1,0,Neutral
300,301,0.36486036,0.43454412,0.20059556,"This toilet is small, but easy to install, EXCEPT - if you are replacing an old one with this one. Removal of the old one was easy enough for my wife and I, who are non-professionals in home improvements, plumbing etc. We can, however follow instructions, and they are good on this product. We were practically done in about an hour, when Instruction 6 out of 8 said ""connect Water Supply Line (sold separately)"" SOLD SEPARATELY? There was no indication about this when we purchased the toilet and it did not indicate it on the box - only in the instructions, after we were almost done. So we went back to Lowes and bought a connection that didn't work and had to go on-line to chat and find the proper one. Back to Lowes again and finally turned the water on, only to find a leak coming from the bolts that attach the tank to the base. Instructions said, don't over-tighten, but we had to tighten it really strong, and then it stopped leaking. Next time, we will get a plumber to install something like this as we wasted our whole Sunday on this toilet.",3,2,1,Neutral
301,302,0.003854541,0.046661995,0.9494835,"I installed two mainstream toilets this spring (2018) in my home. Installation went normal for each. I had to adjust the valve on one of them but both flushed just fine. The lid, height, and design was very good. The price at Lowes was very fair.",4,1,0,Positive
302,303,0.014496116,0.26708984,0.71841407,"Nothing fancy, not overly white in color or expensive looking. Just a basic toilet that I do recommend to those looking for an inexpensive toilet from American Standard, which trusting in their reputation, is the reason I purchased this commode.",3,1,0,Positive
303,304,0.89415354,0.092477605,0.013368789,This is suppose to be energy efficient. It does not flush right and it takes a long time to fill up..,1,4,3,Negative
304,305,0.042131804,0.26595974,0.6919084,Was a little skeptical about buying the mainstream am. Standard after reading some of the reviews about flushing power. Went ahead and took a chance at just over 100 bucks glad I did so far. Easy to install did not have to adjust anything!,5,1,0,Positive
305,306,0.8812695,0.104274295,0.014456188,"You'd be better off with an out-house. Unless, ofcourse, you like left-overs. Terrible product.",1,7,8,Negative
306,307,0.010561882,0.066474035,0.92296404,"I bought this toilet because I was having difficulty getting up from the original. It has served that purpose well. It flushes very well and seams to use much less water than the original. Overall, I would say that is a good product.",5,1,0,Positive
307,308,0.003941394,0.027278466,0.9687801,"Its amazing what 6.5"" more height can do for me! I am 6' and this is perfect for me. Toilet functions flawlessly. Nice upgrade from my old 2.5 gal. that took for ever to fill and flush. This one here acts like it has a turbo on it!",5,1,0,Positive
308,309,0.14616114,0.3722761,0.48156267,"Bought two of these toilets to upgrade my bathrooms to ADA height toilets and water saving. The toilet itself is nice, but the seat included in the box is flimsy. I recommend replacing, which I will do in the near future myself.",4,1,0,Positive
309,310,0.029579418,0.19446471,0.77595586,This was a replacement toilet to upgrade to a chair height for my wife. Quality was American Standard normal (Good) and price was spot on for a standard bathroom. Water flow could be a little better but overall I am satisfied.,4,1,0,Positive
310,311,0.001290731,0.014481008,0.98422825,"I liked this product because everything was included, very economical and American Standard Brands have always serviced me well. I would purchase this item again and recommend to any homeowner and or investor purchaser.",4,1,0,Positive
311,312,0.47760367,0.30560723,0.21678914,"This toilet was easy to install and looks great. The only thing I hated was the included slow-close toilet seat. It was ridiculously uncomfortable. It is made of plastic and has a lip on the front edge that digs into your thighs as you sit. Also, if you are a larger person, a round seat probably isn't the right fit for you.The toilet bowl hole is also a little small and holds a minimal amount of water which could be a problem for some families. All in all, still a great toilet for the price.",4,0,1,Negative
312,313,0.0024492089,0.029821765,0.96772903,I always find what I need at Lowes and this toilet was just what I wanted at a great price. It was easy to install and works quietly and efficiently. I bought one from Lowes a few months ago for my other bathroom.,5,1,0,Positive
313,314,0.002388163,0.01742849,0.98018336,Fits perfect in a smaller bathroom. All the right parts and the tank came with a very good flush valve. Went together just fine...It flushes in one try. Just push the handle down once and done... Very happy...,5,1,0,Positive
314,315,0.00731971,0.077917136,0.9147632,"Remodeled both my bathrooms and replaced the toilets in both. Bought the Mainstream from Lowe's for it value, ease of instalation and it was right their on the shelf. good product and have no problem with it.",5,1,0,Positive
315,316,0.0022878484,0.015398564,0.9823136,"We bought this toilet for our 1st floor bathroom and it works great. A very quick and quiet flush. It's a little taller than normal toilets but not an issue, I would highly recommend this toilet for the price",4,1,0,Positive
316,317,0.01071017,0.049882546,0.9394072,"Very easy to install,instruction where right on,quality product,after install looked at the amount of water used looked like it was to little,but it worked great.They are all pretested.Will buy another",5,1,0,Positive
317,318,0.03877881,0.2368274,0.7243938,Flushing system seems very effective with minimal water use. Chair height takes some time to get use to. It would be nice if American Standard would change to rubber seals instead of wax seals.,5,1,0,Positive
318,319,0.00403855,0.043474246,0.9524872,I bought this through the Lowe's website. The Information provided was very useful. My son installed it with no problems. Like the low water useage and the quiteness of the flush.,4,2,1,Positive
319,320,0.0024434533,0.025501166,0.97205544,"I had two installed last week and I'm glad that I did. One push of the finger and whatevers in there is gone, powerful flush. It sits higher than my old ones too. Great purchase...",5,1,0,Positive
320,321,0.0088562565,0.0675737,0.92357,This toilet was easy to install. It comes with everything you need besides a screw driver. I used a rubber seal rather than the wax ring and it all installed very well. Zero leaks.,5,1,0,Positive
321,322,0.11459492,0.5334843,0.35192084,Toilet is fine but after installing water would not shut off so - either I pull the entire toilet for an exchange or replace the guts on my own which I did. Flushes well though.,3,1,0,Neutral
322,323,0.038926706,0.1642611,0.79681224,Wasn't looking to go all out on a new toilet for an extra bath. Needed one with a small footprint and this toilet is just perfect. Easy installation with adequate instructions.,5,1,0,Positive
323,324,0.24874479,0.6736811,0.077574134,"assembly is straight forward, but the tank wobbles around. You can't tighten the bolts too much or it'll break the porcelain, they're more than snug but still the tank moves.",4,1,0,Neutral
324,325,0.017194105,0.09578907,0.88701683,"Good toilet. Would give it 5 stars but no water rinses bowl. Flushes good even big loads. Splatters... better get out the brush. Cheap seat, replace it with a good one.",4,2,1,Positive
325,326,0.0035295794,0.013093129,0.98337734,"The height is perfect, the watersense is amazing & I love everything about it. Easy to install. I would suggest this model to anyone looking to replace their old toilet.",5,1,0,Positive
326,327,0.0027897612,0.018800534,0.9784097,Seemed to be easy to install. Took my contractor less than 20 min. or so with the help of his wife. Works great and looks wonderful in my bathroom. Good price too.,5,1,0,Positive
327,328,0.007565367,0.066577226,0.9258574,Came out of the box with everything you need to install. Great little toilet for small bathrooms where space is limited. Definitely adds the feeling of more space.,5,1,0,Positive
328,329,0.0016212844,0.017290954,0.9810877,"Purchased this a month or so ago, and it is great. It his higher, uses less water and is more compact than the one we had in the past. Price is also affordable.",5,1,0,Positive
329,330,0.01405089,0.062158994,0.9237901,"I was curious as to whether or not I would like the water saving feature, but I love it! The seat is a little flimsy, but I'm going to change it with the old one.",5,1,0,Positive
330,331,0.89078987,0.09554689,0.013663349,"I recently purchased this toilet and am about to replace it as it is totally unsatisfactory. It has very low water flow and does not always flush everything, requiring multiple flushes to clear. I was relying on the American Standard name for quality, but will not make that mistake again. Lowes would not allow me to exchange it, as it had already been installed, so am simply out the cost of the toilet plus the cost of installation. I will buy a better quality toilet this time.",1,0,2,Negative
331,332,0.94615465,0.046366103,0.007479233,"the worst toilet I have ever had it flush itself tried to fix it with new parts, still flush and I am not talking about leaking.it completely empties the tank",1,1,0,Negative
332,333,0.008609522,0.056183856,0.93520665,"Was pleased to discover that I needed nothing but what was in the box. No return to store for wax ring, toilet bolts, seat, everything included, just perfect.",5,1,0,Positive
333,334,0.004957028,0.05003827,0.94500464,This is not a premium priced toilet but everything about it works well and it used very little water to flush. It was economical to buy and is well finished.,5,1,0,Positive
334,335,0.0039789327,0.03797883,0.9580422,Great product for the price. The installer had no problems changing from the old to the new. The additional height is a blessing for us older generation.,5,1,0,Positive
335,336,0.024128016,0.3699287,0.60594326,"I unpacked the unit, used the wax free seal I bought separately from Lowe's. It did come with a wax seal. The installation went in without any issues. I put the tank on after seating the toilet base which made it lighter to put in place. After replacing the bolts I put the wax free seal over the drain. It has bolt holes that come through the seal. This made it easier to place the base on the screws. The new seal instructions tells you how many bands to put over the drain based on where the flange is in relation to the floor. Mine was slightly below the floor so I used two bands on my installation. The base was above the floor before installing the nuts on the bolts. It settled nicely against the floor as I tightened the bolts. You can feel it when the base is solidly on the floor as you turn the nuts. I adjusted the filler valve to stop about 1/2 inch below the overflow pipe. I replaced the flexible line from the cut off valve and the toilet tank since the toilet is higher than the old unit. I turned on the shut off valve and it filled and flushed fine. Most of all, no leaks. It flushes amazingly well and uses very little water.",5,1,0,Positive
336,337,0.5409546,0.386292,0.072753385,If you have it spend the money on the better toilet 3 days after install had to buy new insides because would not stop running and sweating.,3,1,0,Negative
337,338,0.38961855,0.43758368,0.17279778,"My 22 year old son complained about the ergonomics of the seat. Stayed in a great Nashville hotel, New, and they had the same. There you go!",4,1,0,Neutral
338,339,0.14152206,0.25967824,0.5987997,"The seat and lid included are flimsy but I did not plan to use them anyway. I love the higher seat, the installer had no problems with it.",4,1,0,Positive
339,340,0.017191082,0.14016984,0.842639,Installed it and had an issue with the flushing at first but after sliding the adjustable fluidmaster up a couple notches it works great.,5,1,0,Positive
340,341,0.0018006242,0.010363128,0.9878363,This is a great toilet and the price is real good. It flushes real well and fast.. I just got it installed and so far I am happy with it.,5,1,0,Positive
341,342,0.021611793,0.11208055,0.8663077,Have had to use a plunger almost every week with my old toilet. New toilet is great have not touched the plunger since we installed it!,5,1,0,Positive
342,343,0.0023072865,0.0236942,0.9739985,The Toilet flushes well! Very sturdy toilet. Purchase price was good! I like the style of the toilet! The Toilet contours to my body.,5,1,0,Positive
343,344,0.0025152485,0.009895006,0.9875897,I couldn't be happier with this toilet. I fits perfectly in my small bathroom. It is very comfortable and I live the seat height!,5,1,0,Positive
344,345,0.0022996017,0.012957441,0.984743,"This is a great product, it works so well . I'm installing a second one in the main bathroom . Just wish I had done this soomer.",5,1,0,Positive
345,346,0.019100482,0.088887334,0.8920121,"Not a bad price, everything was in the box except a supply line which I already had. Very elementary to replace and works great",5,1,0,Positive
346,347,0.923682,0.06605081,0.010267248,It is too tall and the seat is most uncomfortable! It’s an expensive item to have to buy without really getting to inspect it!,3,1,0,Negative
347,348,0.0048342,0.049638078,0.9455278,"Yep, it flushes well. I like the higher seat level. It comes with the seat and lid, thankfully... Good toilet for the price.",4,1,0,Positive
348,349,0.0017881803,0.027716517,0.9704953,We needed to upgrade the toilet when we remodeled the vanity. Our designer picked this one from Lowes. It looks great.R,5,1,0,Positive
349,350,0.8746293,0.112095125,0.013275644,"Like other reviewers have mentioned, if any ""stuff"" gets on the sides, get out your scrub brush. Never had this issue before. Makes me miss my original blue toilet. We also incurred a hefty (almost $2K) plumbing bill when we had to run new pipe after this toilet caused us to get clogged a couple of times. Apparently, the new reduced water quantity wasn't creating enough force in our very level pipes so they had to be replaced with a slight slope so things would wash away.",2,0,1,Negative
350,351,0.021947432,0.10509678,0.87295574,Easy to install. Great that all is in one box so you don't have to worry about not having what is needed for install,5,1,0,Positive
351,352,0.0021733646,0.016009409,0.98181725,I love the height and easy installation. It's a beautiful addition to any restroom. Quiet flushes and stays clean.,5,1,0,Positive
352,353,0.35888496,0.39840415,0.24271093,"Unless you have a high end house, just buy it. The seat is a little flimsey, but I've seen worse. Excellent value.",5,1,0,Neutral
353,354,0.0025695923,0.018741256,0.97868913,As an elderly person I love my new commodes. Easy to get up and down. Would recommend them even for young people.,5,1,0,Positive
354,355,0.0026898026,0.044932805,0.95237744,Perfect height for easy on and easy off. Great for elderly or disabled people. Water saving small tank! Win win!,5,1,0,Positive
355,356,0.003815428,0.038807467,0.9573771,"This toilet flushes so well, even with it being a low water capacity. The height of it is very comfortable.",5,1,0,Positive
356,357,0.92168784,0.071043,0.007269148,"No problems with the toilet but had to replace the seat. The seat was so wobbly, it was unsafe to use.",4,2,1,Negative
357,358,0.0013944501,0.0075552533,0.99105024,Works great I have 2 now and going to buy 1 more the Installer named Tony did an excellent job! Thank you!,4,1,0,Positive
358,359,0.004888875,0.024434213,0.9706769,"No issues, love that it doesn’t use much water. Great toilet for the price! Everything is included too!",5,1,0,Positive
359,360,0.0042706495,0.03938038,0.95634896,This toilet is a great value. It is relatively inexpensive compared to other toilets. It does the jobz,4,1,0,Positive
360,361,0.02443276,0.07816178,0.89740545,The toilet is really nice considering the price you pay. The toilet seat is a little flimsy though.,5,1,0,Positive
361,362,0.5366225,0.40733528,0.056042243,"Toilet is fine for me, but tge seats rounds shape instead of oval is uncomfortable for my husband.",3,1,0,Negative
362,363,0.004558368,0.049145497,0.94629616,Product price was reasonable. Installation was not difficult. Overall product was well satisfying.,5,1,0,Positive
363,364,0.031755775,0.06257476,0.9056695,I love the higher toilet. It works great. The only thing I didn't care for was the toilet seat.,5,1,0,Positive
364,365,0.0013904005,0.011727691,0.9868819,Was very pleased with my New toilet and would highly recommend Lowes for purchasing such items.,5,1,0,Positive
365,366,0.9225062,0.067939945,0.009553846,"This toilet is supposed to be a water saver, the only problem is that you have to flush the toilet as many as six or eight times to flush a bowel movement. Ridiculous",1,3,3,Negative
366,367,0.0015231661,0.020125318,0.97835153,"I needed 5 for my new house, this product was the best purchase I made for my new house.",5,2,1,Positive
367,368,0.36811697,0.54040235,0.09148071,INSTALLED TWO WEEKS AGO AND NOT A SINGLE PROBLEM FLUSHES WELL THE FIRST TIME WOULD BUY AGAIN,5,1,0,Neutral
368,369,0.009268235,0.1292346,0.86149716,I am a firm believer in the quality of the American Standard toilets. Easy to install also.,5,1,0,Positive
369,370,0.0071888943,0.06205086,0.93076026,"The product description lived up to its claims. Great flushing power, was EASY to install.",4,1,0,Positive
370,371,0.0019357648,0.035272714,0.9627915,"It's affordable, flushes quickly and water recovery is also quick. I highly recommend...",5,1,0,Positive
371,372,0.009331332,0.030521436,0.96014726,Easy to install and the family loves it. I've never seen a toilet that flushes this good.,5,1,0,Positive
372,373,0.003658159,0.09519166,0.90115017,Its a little taller which i like works good flushs first time if you chance the flapper.,5,1,0,Positive
373,374,0.9744085,0.02350206,0.0020895067,"Tank is very poor quality, leaks, does not flush well",1,6,8,Negative
374,375,0.0024000525,0.0345858,0.9630141,"Just purchased it. I hope that it last a long time. But, so far I do like the product.",5,1,0,Positive
375,376,0.0025700196,0.024359053,0.9730709,Very easy to install and very sturdy. Has a very high flush volume. Excellent product,5,1,0,Positive
376,377,0.0029667814,0.060270004,0.9367632,"Comfortable height, good flushing power, and we like that it has a stay clean finish.",5,1,0,Positive
377,378,0.0016054853,0.014315869,0.98407865,Super easy install everything was included. Customer was very happy with this unit.,5,1,0,Positive
378,379,0.0013093319,0.015529214,0.98316145,It looks very good while helping us to do our part with water consumption savings.,5,1,0,Positive
379,380,0.0019535008,0.075127885,0.92291856,"This item works well for older people, plus it uses less water than old tiolets.",5,1,0,Positive
380,381,0.0016124315,0.015207759,0.9831798,Purchased my second toilet and it’s a great buy for the money. Would recommend,5,1,0,Positive
381,382,0.016406508,0.21101058,0.77258295,"Toilet went in fast and easy, no problems like I have had with other toilets.",5,1,0,Positive
382,383,0.010412556,0.3141002,0.6754873,"Powerfull, quiet flush and fill. Everything you need to install is included.",5,1,0,Positive
383,384,0.019586777,0.19529346,0.78511983,Took the plumber 30 mins to install. Very functional and gets the job done.,5,1,0,Positive
384,385,0.035267275,0.19165224,0.77308047,Overall I like everything about it however when you flush not very strong.,5,1,0,Positive
385,386,0.0019723673,0.013820216,0.9842074,I bought two and they work great and save water. I love the chair height.,5,1,0,Positive
386,387,0.024618803,0.140512,0.8348692,THE FIRST THING THAT YOU WILL NOTICE IS HOW EASY IT FLUSHES. GREAT DEAL.,5,1,0,Positive
387,388,0.0028824166,0.035893932,0.9612236,The installation was easy. The function is good and the price was fair.,5,1,0,Positive
388,389,0.041964427,0.23832795,0.71970767,LOL what can you say about a toilet? It does it's job and does it well!,5,1,0,Positive
389,390,0.002096147,0.018389449,0.97951436,makes Bathroom look really good. Flushes really good. Easy to clean,5,1,0,Positive
390,391,0.005475998,0.122483514,0.87204045,"It is the height and shape we were looking for, and it works well.",5,1,0,Positive
391,392,0.0028134896,0.034673247,0.96251327,We received great customer service when we made our purchase.,5,1,0,Positive
392,393,0.029688291,0.3051891,0.66512257,Works as expected and it saved us 2 inches over the old one.,4,1,0,Positive
393,394,0.0047808876,0.08016037,0.91505873,quiet. flushes smoothly. uses less water. very comfortable,5,1,0,Positive
394,395,0.002671218,0.016799005,0.9805298,"Very happy with product, easy install no problems at all.",5,1,0,Positive
395,396,0.0016541708,0.009865785,0.98848,Very happy with this product. Good quality. Easy install.,5,1,0,Positive
396,397,0.0028892704,0.025041107,0.9720696,Works well with no problem - the height is excellent.,5,1,0,Positive
397,398,0.16585568,0.5128293,0.32131508,"Toilet was easy to install, only uses 1.28 gallons per flush, and was affordable. The wax ring that came with the toilet was junk though, and so we decided to fork over money for a quality, new one. The flimsy seat we also decided to replace with the seat from our old toilet, which was ceramic and durable. If we're going to spend money on a new toilet, I would just assume pay a little more $$$ for a toilet that already comes with a quality wax ring and seat.",3,0,0,Neutral
398,399,0.36197507,0.3797619,0.25826305,"Shopping online was a great experience. Shopping in the store wasn't. Clerk said item I wanted wasn't a available , online said it was. Returned to same store to pick the item ordered online the next day. It was tagged and waiting for me...where was it the night before! Wish I could order the help I needed to load merchandise. No one showed up to help me and two woman load the toilet after waiting 20minutes.",1,2,9,Neutral
399,400,0.008964304,0.24689397,0.7441417,saves water and is a good flusher,5,1,0,Positive
400,401,0.625292,0.3131658,0.06154215,"I got this toilet because a lot of people seemed to like it. I had to call a plumber the 2nd month I owned it; the valve that regulates the water (and stops the water running) was defective -- Lowes of course referred me to Delta, and I didn't want to deal with all of that,so the toilet ended up being considerably more than what I paid at Lowes.",1,1,1,Negative
401,402,0.2254152,0.30413312,0.47045168,"Many of the other reviews said that they had to adjust the water level to get the toilet to flush properly. I have found it to be excellent, straight out of the box. It is quiet, quick and powerful enough to do the job. The only feature I found to be annoying was that the seat is really cheap. This would be the perfect toilet if it came with a little nicer feeling seat. Still, like another reviewer said, you can fix that for $10. Great product overall.",5,0,0,Positive
402,403,0.7243983,0.21380395,0.061797738,"I bought and installed this toilet in November 2017 because the old one was a slow, gentle flush that did not always flush everything down. This one has a quick, powerful flush that has been working wonderfully. The only odd thing is that the bowl is a little out-of-round so that the toilet seat does not match up very well no matter how I adjust the seat. This is annoying but doesn't affect how it functions--just bothers those who like symmetry.",4,0,0,Negative
403,404,0.27964225,0.47139862,0.24895915,"I just installed this with a friend. Its an inch or so higher than a regular toilet, I guess for elderly or people w disabilities who may have issues. At any rate, it feels too high to me and like most projects, Im not going to rip it out and redo it just for that, wife says it doesnt bother her so there you go. Otherwise works fine, quiet flush. Oh and also I paid the higher price, so thats irking me bc just picked it up a week or so ago...",3,0,1,Neutral
404,405,0.17834204,0.40742597,0.41423205,"I wish I'd paid more attention to 2 things before ordering 2 of these to replace our 2 aging Kohler toilets (which had rusting hardware etc.) 1. American Standard white is ""warmer"" than Kohler white, and it stands out like a sore thumb from the other white things in the bathroom (sink, tub) -- even though they are NOT Kohler, they are much closer to Kohler white. I naively thought ""white is white"". It is not. But that's not a deal-breaker, just disappointing. 2. The 16"" height I assumed was also a standard thing, but it turns out the Kohler units we had were 14"" and how shall I say it? They were more comfortable. We are not short people, either. If you play in the NBA, maybe 16"" is what you want. I've never noticed a toilet this high anywhere else, ever, and I almost want to buy new toilets just to go back to 14"". Maybe I'm weird, but the bottom line is: MEASURE YOUR CURRENT TOILET SEAT HEIGHT FIRST and if you like it, stick with it. Otherwise, it was impressive that it came with everything except the feed line. I ended up having to replace the valves on both of ours due to rust, and had to run back to buy SharkBites valves (which went on beautifully and look great). For the price, I can see why it comes with a regular toilet seat but it would've been nice if it came with the slow-close for a couple extra $. The toilet itself works great.",3,1,0,Positive
405,406,0.014721573,0.09989026,0.88538814,"My husband and I purchased two of these toilets from Lowe's and had them installed one week ago. One for our master bathroom and one for the guest bathroom. I must say I was a bit nervous about this toilet vs. the Kohler due to some of the reviews posted here on Lowe's. But we went ahead and purchased the American Standard. We have been very happy with our purchase. A week in and all is well. We've had none of the problems others have mentioned like the water level being hard/difficult to adjust or the seat moving around. This being said we paid extra and had both toilets professionally installed by a local plumber contracted through Lowe's. The plumber did a wonderful job and we have not had any issues with the water level filling correctly. In fact when we flush either of the toilets they flush very well, fill very quickly and to the correct water level each time. We do not find them noisy at all. In fact our old toilets were much louder than these when filling. The seat provided is, in our opinion, just fine. It does not move and is just fine. Again, put on and tightened down by the plumber who did our installation. It is true that the seats are not the ""best"" but it is a toilet after all. We've had company over and everyone has remarked about how they liked the comfort height. All in all we are very happy with our purchase and would recommend this toilet to anyone.",5,1,0,Positive
406,407,0.871415,0.11504113,0.013543854,"Just purchased the Mainstream and installed it. It is still leaking a bit even with the addition of spare washers. Is there any sanity coming from this company. The tank bolts are the smallest I have ever seen. With the mini tank bolts you get one small rubber washer, one small metal washer and one nut for each mini bolt. You are to place this small rubber washer on the bolt and attach through the tank and seat and place your remaining metal washer and nut to fasten but not to tightly as per these insane instructions. Now you have a loose tank that if you tighten the way it should be will destroy the little rubber washer in the tank. I still cannot believe my eyes and have changed out quite a few toilets in my 70 years. This I will lay on American Standard tomorrow as the do not man their phones on the weekend. Poorest most unsafe attachment of tank to seat I have ever seen. Really, are the cutting the bottom line to the quick or what !!!!!!!!!!!!!!!!!!! I do not know how people who purchased this item have been able to hold their tongues. I am going to get the correct parts from American Standard !!!!!!!!!",2,2,2,Negative
407,408,0.09767949,0.326654,0.57566655,"Easy to install. Tank is held by 2 bolts to the base and my experience is there is tank wobble when tightened according to the instructions. The flush valve works well. I had to adjust the water level in order to get it to flush adequately and the instructions fail to mention this might be necessary or how to adjust it. It adjusts by sliding the plastic float up and down. The seat is hard plastic and flimsy. The fixture especially the tank is not very attractive, as toilets go. It flushed very well after the adjustment although the bowl does tend to stain requiring brushing. This toilet would be a good fit for a small space on a tight budget. It is a good fit if you are trying to match other bright white fixtures in the bathroom. My American Standard Mainstream White 1.28-GPF Round 2-Piece Chair Height Toilet has embossed on the tank ""Made in Mexico"".",3,0,1,Positive
408,409,0.020643078,0.07223472,0.9071222,"Tolerating a toilet that wasn't flushing correctly for a very long time....this is heaven. Water fills within seconds and a rebate just tops it off. Super easy to install....just one thing...the toilet is 2 inches taller than average and it doesn't come with water connector...we quickly realized our existing connector was much too short. Overall, this was a great value and I will be replacing two other toilets in our house!",4,0,0,Positive
409,410,0.008559995,0.079402946,0.9120371,"I have 4 adults in my house. A couple are heavier than the average person. This toilet is a good height for us and is more durable for heavier people. However, it may be too big for families with small children or small adults. It does have an efficient and quiet flush and the EverClean surface seems to do very well. I especially appreciate the high efficiency water usage as we have a septic tank rather than sewage system.",5,0,0,Positive
410,411,0.67932546,0.28295606,0.037718493,"This toilet is 1.28 gallons per flush. It results in a rather high noise pressure when discharging the water and waste. One day, manufacturers need to find a way to discharge without a large noise in discharging.",4,2,3,Negative
411,412,0.0014742096,0.008691851,0.98983395,"We replaced our 25 year old toilet with this model, and so far we are very happy with our choice! This toilet is VERY quiet, and after a small adjustment of the flush valve to set the water height, it has an extremely fast, and efficient flush. It has only been in use a short time, but so far we are impressed, and have had no problems! We love the taller height too! Overall, a great value for the price, and features.",5,0,0,Positive
412,413,0.29488555,0.31744906,0.38766542,"Well, I purchased it for my rental unit. Hopefully, it withstands the test. I have AS toilets in my home. The reason I purchased this one was because the model showed it had a white handle flusher. I have brass in my home bathrooms and that silver handle annoys me! Due to the type of rod inside, I can't find a replacement. The price of this was great! I'm hoping for the best!! We'll be installing it next weekend.",5,0,0,Positive
413,414,0.95767677,0.03829905,0.0040241694,this is the worse Toilet Amer/Standard has ever made paid over $100.00 plus installation charge not worth a dime. won't take out the solids till after 3 flushes it should be taken off the market 5 year warranty worth nothing going to trash it go with a Korler.,1,1,1,Negative
414,415,0.08238966,0.3445238,0.57308656,Not hard at all to install. I had to adjust the water level down a little bit because it was running by itself intermittently but that was very easy. My sewer pipe was lower than the floor. I had to use a universal ring in addition to a wax ring to reach the sewer pipe thanks to the construction plumbers installing the piping too low in the floor. Again no big deal that had little to do with the toilet itself.,5,0,0,Positive
415,416,0.9262178,0.065201946,0.0085802255,"The most pitiful flush ever. You must hold the lever down throughout the flush and hop everything goes down. There is just no force. If it could return it I would. No one in my family wants to use it. Thankfully we have others, but what a waste.",1,1,1,Negative
416,417,0.37040892,0.353023,0.27656806,"This is a great little toilet but I'm 5'7"" and it's just a bit too tall for me. Making it a little awkward to sit on it. Maybe it's because I'm pregnant but right now, I think it's too tall, I'd go for a shorter one if I could do it all over again... not much shorter, just slightly... Other than that, it's a great little toilet and not loud to flush at all, which is nice... hate those crazy loud toilets.",4,0,0,Negative
